290	1.170359	2.506257
300	3.426497	0.6835258
310	2.676677	0.152839
320	2.411889	0.06965087
330	2.279512	0.04170754
340	2.199395	0.02891278
350	2.145079	0.02199566
360	2.105347	0.01785921
370	2.074637	0.01522159
380	2.049876	0.0134712
390	2.029231	0.01228498
400	2.011536	0.01147869
410	1.996019	0.01094082
420	1.982145	0.01060057
430	1.969533	0.01041122
440	1.957903	0.01034097
450	1.947047	0.01036755
460	1.936804	0.01047508
470	1.927049	0.01065199
480	1.917685	0.01088977
490	1.908632	0.01118207
500	1.899827	0.01152415
510	1.891217	0.01191243
520	1.882759	0.01234422
530	1.874416	0.01281754
540	1.866157	0.01333094
550	1.857957	0.01388337
560	1.849793	0.01447416
570	1.841645	0.01510288
580	1.833497	0.01576937
590	1.825334	0.01647362
600	1.817142	0.01721581
610	1.80891	0.01799627
620	1.800627	0.01881543
630	1.792285	0.01967384
640	1.783873	0.02057215
650	1.775385	0.02151111
660	1.766814	0.02249155
670	1.758152	0.02351439
680	1.749393	0.02458061
690	1.740532	0.02569128
700	1.731563	0.02684755
710	1.722481	0.02805064
720	1.713282	0.02930184
730	1.703959	0.03060253
740	1.694509	0.03195416
750	1.684928	0.03335826
760	1.67521	0.03481645
770	1.665352	0.03633043
780	1.65535	0.03790201
790	1.645199	0.03953308
800	1.634895	0.04122563
810	1.624434	0.04298177
820	1.613813	0.04480373
830	1.603026	0.04669384
840	1.59207	0.04865457
850	1.580941	0.05068854
860	1.569635	0.0527985
870	1.558147	0.05498738
880	1.546472	0.05725826
890	1.534607	0.05961441
900	1.522546	0.06205931
910	1.510285	0.06459665
920	1.49782	0.06723035
930	1.485145	0.06996458
940	1.472255	0.07280377
950	1.459145	0.07575267
960	1.445809	0.07881635
970	1.432242	0.08200021
980	1.418438	0.08531005
990	1.404392	0.08875209
1000	1.390096	0.092333
1010	1.375545	0.09605997
1020	1.360732	0.09994072
1030	1.34565	0.1039836
1040	1.330292	0.1081976
1050	1.314651	0.1125925
1060	1.298719	0.1171789
1070	1.282489	0.1219683
1080	1.265952	0.126973
1090	1.2491	0.1322069
1100	1.231925	0.1376846
1110	1.214419	0.1434224
1120	1.196572	0.1494381
1130	1.178377	0.1557513
1140	1.159825	0.1623832
1150	1.140907	0.1693574
1160	1.121617	0.1767
1170	1.101945	0.1844394
1180	1.081886	0.1926072
1190	1.061435	0.2012382
1200	1.040587	0.2103708
1210	1.019342	0.2200474
1220	0.9977004	0.2303146
1230	0.9756677	0.2412234
1240	0.9532537	0.2528299
1250	0.9304747	0.2651948
1260	0.9073545	0.2783833
1270	0.8839263	0.2924652
1280	0.8602353	0.307513
1290	0.8363404	0.323601
1300	0.8123163	0.3408024
1310	0.7882558	0.3591859
1320	0.7642708	0.3788112
1330	0.740492	0.3997231
1340	0.7170671	0.4219456
1350	0.694156	0.4454753
1360	0.6719245	0.470277
1370	0.6505347	0.4962805
1380	0.6301351	0.5233815
1390	0.6108507	0.5514461
1400	0.5927757	0.5803189
1410	0.5759689	0.6098326
1420	0.5604539	0.6398186
1430	0.5462219	0.6701162
1440	0.5332375	0.7005792
1450	0.5214451	0.7310803
1460	0.5107757	0.7615127
1470	0.5011524	0.7917898
1480	0.4924955	0.8218438
1490	0.4847259	0.8516231
1500	0.4777671	0.8810904
1510	0.4715474	0.9102197
1520	0.466	0.9389942
1530	0.4610641	0.9674045
1540	0.456684	0.9954468
1550	0.4528096	1.023121
1560	0.4493958	1.050432
1570	0.446402	1.077386
1580	0.443792	1.103989
1590	0.4415331	1.130251
1600	0.4395962	1.156182
1610	0.4379551	1.181791
1620	0.4365864	1.20709
1630	0.4354689	1.232088
1640	0.4345837	1.256797
1650	0.4339137	1.281225
1660	0.4334435	1.305383
1670	0.4331591	1.329281
1680	0.4330479	1.352928
1690	0.4330985	1.376332
1700	0.4333004	1.399503
1710	0.4336441	1.422448
1720	0.4341211	1.445176
1730	0.4347234	1.467694
1740	0.4354437	1.49001
1750	0.4362756	1.512129
1760	0.4372128	1.534059
1770	0.4382498	1.555807
1780	0.4393815	1.577377
1790	0.440603	1.598777
1800	0.4419101	1.62001
1810	0.4432986	1.641083
1820	0.4447647	1.662001
1830	0.446305	1.682768
1840	0.4479163	1.703388
1850	0.4495954	1.723867
1860	0.4513397	1.744208
1870	0.4531464	1.764416
1880	0.4550131	1.784493
1890	0.4569376	1.804445
1900	0.4589176	1.824273
1910	0.4609512	1.843983
1920	0.4630365	1.863576
1930	0.4651717	1.883056
1940	0.4673552	1.902426
1950	0.4695854	1.921688
1960	0.4718607	1.940846
1970	0.4741799	1.959901
1980	0.4765416	1.978858
1990	0.4789446	1.997717
2000	0.4813876	2.016481
2010	0.4838697	2.035153
2020	0.4863896	2.053735
2030	0.4889465	2.072228
2040	0.4915394	2.090635
2050	0.4941674	2.108957
2060	0.4968296	2.127197
2070	0.4995252	2.145356
2080	0.5022536	2.163436
2090	0.5050138	2.181439
2100	0.5078052	2.199365
2110	0.5106272	2.217218
2120	0.5134791	2.234997
2130	0.5163602	2.252706
2140	0.5192701	2.270344
2150	0.5222082	2.287914
2160	0.5251739	2.305417
2170	0.5281667	2.322853
2180	0.5311862	2.340225
2190	0.5342317	2.357533
2200	0.537303	2.374779
2210	0.5403996	2.391963
2220	0.543521	2.409087
2230	0.5466669	2.426152
2240	0.5498369	2.443158
2250	0.5530305	2.460108
2260	0.5562475	2.477001
2270	0.5594876	2.493839
2280	0.5627503	2.510622
2290	0.5660353	2.527351
2300	0.5693424	2.544028
2310	0.5726712	2.560653
2320	0.5760215	2.577227
